City,State,ISO,Population,Current_Power_Usage_MW,Power_Usage_per_Capita_kW,Is_Hub,Avg_LMP_USD_per_MWh,LMP_Volatility,High_Price_Days,Elec_Rate_Change_Pct
Richmond,VA,PJM,230000,302.83,1.3166,0,56.52,5,3,0.05188
Boston,MA,ISONE,675000,940.65,1.3936,1,46.08,5,3,0.06452
Detroit,MI,MISO,640000,951.27,1.4864,0,40.49,5,2,0.04076
Minneapolis,MN,MISO,430000,617.59,1.4363,1,37.94,5,2,0.05917
Houston,TX,ERCOT,2300000,3653.59,1.5885,0,32.46,5,2,0.03756
Philadelphia,PA,PJM,1600000,2439.24,1.5245,0,30.69,5,2,0.03739
Richmond,VA,PJM,230000,354.51,1.5413,0,33.6,5,2,0.03836
Houston,TX,ERCOT,2300000,3769.69,1.639,0,45.11,5,3,0.04737
Hartford,CT,ISONE,120000,158.85,1.3238,0,60.76,5,4,0.05854
Philadelphia,PA,PJM,1600000,2324.92,1.4531,0,45.75,5,2,0.04433
Minneapolis,MN,MISO,430000,576.23,1.3401,1,45.0,5,3,0.05729
Dallas,TX,ERCOT,1300000,1976.74,1.5206,1,33.29,5,2,0.05957
Austin,TX,ERCOT,970000,1518.18,1.5651,0,36.53,5,2,0.03998
Indianapolis,IN,MISO,890000,1334.18,1.4991,0,30.51,5,1,0.0319
Detroit,MI,MISO,640000,913.83,1.4279,0,53.91,5,3,0.04806
Houston,TX,ERCOT,2300000,3870.6,1.6829,0,55.54,5,3,0.05555
Manassas,VA,PJM,42000,57.48,1.3685,1,35.67,5,2,0.05596
Philadelphia,PA,PJM,1600000,2437.18,1.5232,0,29.55,5,2,0.03669
Indianapolis,IN,MISO,890000,1183.16,1.3294,0,34.24,5,2,0.03984
Detroit,MI,MISO,640000,919.57,1.4368,0,47.35,5,2,0.0427
Los Angeles,CA,CAISO,3900000,5820.44,1.4924,1,38.34,5,2,0.05869
Houston,TX,ERCOT,2300000,3225.12,1.4022,0,62.13,5,3,0.05376
Philadelphia,PA,PJM,1600000,2406.08,1.5038,0,46.75,5,3,0.04487
Des Moines,IA,MISO,215000,312.08,1.4515,1,40.97,5,2,0.05719
Richmond,VA,PJM,230000,328.62,1.4288,0,42.35,5,2,0.04411
Hartford,CT,ISONE,120000,169.84,1.4154,0,48.5,5,3,0.05076
Minneapolis,MN,MISO,430000,566.04,1.3164,1,38.19,5,2,0.05631
Hartford,CT,ISONE,120000,157.38,1.3115,0,40.06,5,2,0.03809
Sacramento,CA,CAISO,525000,767.63,1.4621,0,28.37,5,1,0.0325
Richmond,VA,PJM,230000,339.35,1.4754,0,44.04,5,2,0.04528
Baltimore,MD,PJM,580000,806.54,1.3906,0,33.88,5,1,0.03798
Santa Clara,CA,CAISO,130000,208.02,1.6001,1,42.61,5,3,0.06056
Cleveland,OH,PJM,370000,523.04,1.4136,0,41.51,5,2,0.04141
Houston,TX,ERCOT,2300000,3780.95,1.6439,0,30.71,5,2,0.04155
Baltimore,MD,PJM,580000,896.32,1.5454,0,54.09,5,3,0.05668
Indianapolis,IN,MISO,890000,1291.63,1.4513,0,37.01,5,2,0.04362
Des Moines,IA,MISO,215000,299.15,1.3914,1,40.95,5,2,0.05725
Santa Clara,CA,CAISO,130000,195.32,1.5025,1,47.66,5,3,0.06675
Philadelphia,PA,PJM,1600000,2428.04,1.5175,0,36.4,5,2,0.04176
Austin,TX,ERCOT,970000,1505.42,1.552,0,39.73,5,2,0.04008
Richmond,VA,PJM,230000,355.59,1.5461,0,26.05,5,1,0.03145
Dallas,TX,ERCOT,1300000,1830.61,1.4082,1,37.5,5,2,0.05801
Sacramento,CA,CAISO,525000,762.73,1.4528,0,32.17,5,2,0.03325
Santa Clara,CA,CAISO,130000,193.8,1.4908,1,47.35,5,3,0.06225
Hartford,CT,ISONE,120000,156.38,1.3032,0,54.83,5,3,0.05299
San Antonio,TX,ERCOT,1450000,2123.47,1.4645,1,35.85,5,2,0.05428
Boston,MA,ISONE,675000,885.3,1.3115,1,42.8,5,3,0.06131
Baltimore,MD,PJM,580000,915.32,1.5781,0,53.3,5,3,0.0543
Sacramento,CA,CAISO,525000,777.98,1.4819,0,20.0,5,1,0.03019
Detroit,MI,MISO,640000,930.37,1.4537,0,42.82,5,2,0.04107
Los Angeles,CA,CAISO,3900000,6158.6,1.5791,1,42.34,5,2,0.06131
Austin,TX,ERCOT,970000,1430.78,1.475,0,32.65,5,2,0.0423
Dallas,TX,ERCOT,1300000,1949.29,1.4995,1,34.39,5,2,0.05456
Richmond,VA,PJM,230000,342.6,1.4896,0,53.79,5,3,0.04937
Philadelphia,PA,PJM,1600000,2319.79,1.4499,0,37.76,5,3,0.04468
Cleveland,OH,PJM,370000,550.18,1.487,0,44.3,5,3,0.0495
Hartford,CT,ISONE,120000,161.22,1.3435,0,20.0,5,1,0.03238
Richmond,VA,PJM,230000,327.76,1.4251,0,54.61,5,3,0.05068
Cleveland,OH,PJM,370000,564.54,1.5258,0,20.0,5,1,0.02904
Detroit,MI,MISO,640000,933.01,1.4578,0,44.09,5,2,0.04314
Richmond,VA,PJM,230000,323.96,1.4085,0,34.82,5,2,0.041
Richmond,VA,PJM,230000,359.53,1.5632,0,41.61,5,2,0.04027
Austin,TX,ERCOT,970000,1396.54,1.4397,0,50.17,5,3,0.04868
Hartford,CT,ISONE,120000,173.54,1.4461,0,40.43,5,1,0.03793
Baltimore,MD,PJM,580000,916.07,1.5794,0,47.16,5,3,0.04763
Hartford,CT,ISONE,120000,173.06,1.4422,0,27.15,5,1,0.03868
Detroit,MI,MISO,640000,847.42,1.3241,0,43.75,5,3,0.0398
Richmond,VA,PJM,230000,349.59,1.52,0,24.74,5,1,0.03209
Los Angeles,CA,CAISO,3900000,5969.81,1.5307,1,42.41,5,3,0.05936
Austin,TX,ERCOT,970000,1442.7,1.4873,0,20.0,5,0,0.0359
Boston,MA,ISONE,675000,960.46,1.4229,1,28.01,5,1,0.05111
Houston,TX,ERCOT,2300000,3671.29,1.5962,0,34.33,5,2,0.04268
Indianapolis,IN,MISO,890000,1252.86,1.4077,0,28.31,5,1,0.03421
Austin,TX,ERCOT,970000,1592.8,1.6421,0,20.0,5,1,0.02495
San Diego,CA,CAISO,1400000,2036.93,1.4549,0,43.34,5,2,0.04383
Providence,RI,ISONE,190000,265.12,1.3953,0,41.04,5,2,0.04761
Des Moines,IA,MISO,215000,317.5,1.4767,1,39.53,5,2,0.05244
Austin,TX,ERCOT,970000,1590.29,1.6395,0,37.54,5,2,0.03824
Ashburn,VA,PJM,50000,77.46,1.5492,1,34.72,5,2,0.0578
Providence,RI,ISONE,190000,268.13,1.4112,0,42.2,5,2,0.04577
Detroit,MI,MISO,640000,929.83,1.4529,0,37.49,5,2,0.04327
Detroit,MI,MISO,640000,905.33,1.4146,0,35.69,5,2,0.03947
Baltimore,MD,PJM,580000,922.48,1.5905,0,33.35,5,1,0.04324
Boston,MA,ISONE,675000,928.33,1.3753,1,42.98,5,2,0.05199
Des Moines,IA,MISO,215000,297.21,1.3824,1,50.79,5,3,0.06836
Boston,MA,ISONE,675000,914.68,1.3551,1,47.77,5,3,0.05945
Baltimore,MD,PJM,580000,866.04,1.4932,0,32.01,5,1,0.04123
Sacramento,CA,CAISO,525000,763.65,1.4546,0,37.9,5,2,0.04317
Austin,TX,ERCOT,970000,1420.84,1.4648,0,39.84,5,2,0.04362
Houston,TX,ERCOT,2300000,3388.47,1.4732,0,39.75,5,2,0.04538
San Diego,CA,CAISO,1400000,2127.52,1.5197,0,53.31,5,3,0.04794
Philadelphia,PA,PJM,1600000,2289.09,1.4307,0,63.06,5,4,0.05843
Hartford,CT,ISONE,120000,169.18,1.4098,0,41.79,5,2,0.04417
Philadelphia,PA,PJM,1600000,2378.04,1.4863,0,27.02,5,1,0.03055
Manassas,VA,PJM,42000,62.58,1.49,1,34.47,5,2,0.06184
Los Angeles,CA,CAISO,3900000,5510.17,1.4129,1,49.94,5,3,0.06891
Cleveland,OH,PJM,370000,490.21,1.3249,0,34.06,5,2,0.03756
Cleveland,OH,PJM,370000,573.04,1.5488,0,53.84,5,3,0.04738
Baltimore,MD,PJM,580000,806.84,1.3911,0,41.0,5,2,0.03886
Houston,TX,ERCOT,2300000,3692.49,1.6054,0,30.15,5,2,0.03979
San Antonio,TX,ERCOT,1450000,2181.51,1.5045,1,41.46,5,2,0.05394
Providence,RI,ISONE,190000,259.58,1.3662,0,51.75,5,3,0.05394
Sacramento,CA,CAISO,525000,796.13,1.5164,0,45.09,5,2,0.04465
Cleveland,OH,PJM,370000,516.85,1.3969,0,51.99,5,3,0.05077
Philadelphia,PA,PJM,1600000,2511.54,1.5697,0,43.07,5,2,0.04358
Austin,TX,ERCOT,970000,1579.79,1.6286,0,75.64,5,5,0.06215
Detroit,MI,MISO,640000,938.57,1.4665,0,54.26,5,3,0.047
Indianapolis,IN,MISO,890000,1270.04,1.427,0,20.0,5,1,0.02542
Providence,RI,ISONE,190000,266.57,1.403,0,35.02,5,2,0.03935
Cleveland,OH,PJM,370000,535.53,1.4474,0,44.63,5,2,0.04603
Sacramento,CA,CAISO,525000,813.5,1.5495,0,33.23,5,2,0.03513
Detroit,MI,MISO,640000,879.55,1.3743,0,21.68,5,1,0.03363
Sacramento,CA,CAISO,525000,873.62,1.664,0,20.0,5,1,0.03429
Hartford,CT,ISONE,120000,159.11,1.3259,0,42.62,5,2,0.04535
Ashburn,VA,PJM,50000,75.94,1.5188,1,32.74,5,2,0.05129
Manassas,VA,PJM,42000,60.16,1.4323,1,36.42,5,2,0.05424
Cleveland,OH,PJM,370000,500.82,1.3536,0,58.61,5,3,0.05075
Boston,MA,ISONE,675000,938.97,1.3911,1,42.87,5,2,0.05806
San Diego,CA,CAISO,1400000,2266.27,1.6188,0,43.33,5,2,0.04751
Richmond,VA,PJM,230000,341.41,1.4844,0,45.88,5,3,0.05074
Santa Clara,CA,CAISO,130000,202.65,1.5589,1,46.86,5,2,0.06275
Boston,MA,ISONE,675000,894.04,1.3245,1,38.85,5,2,0.05535
Houston,TX,ERCOT,2300000,3804.49,1.6541,0,29.03,5,2,0.02984
Houston,TX,ERCOT,2300000,3891.71,1.692,0,20.0,5,1,0.02926
San Diego,CA,CAISO,1400000,2282.92,1.6307,0,36.58,5,2,0.04325
Baltimore,MD,PJM,580000,896.79,1.5462,0,23.47,5,1,0.02909
Santa Clara,CA,CAISO,130000,201.98,1.5537,1,34.97,5,2,0.04784
Des Moines,IA,MISO,215000,313.88,1.4599,1,35.1,5,2,0.05076
Detroit,MI,MISO,640000,884.23,1.3816,0,29.05,5,1,0.03346
Hartford,CT,ISONE,120000,160.35,1.3363,0,32.11,5,2,0.04127
Richmond,VA,PJM,230000,318.74,1.3858,0,46.63,5,2,0.04097
Los Angeles,CA,CAISO,3900000,6270.22,1.6077,1,41.82,5,2,0.06277
Los Angeles,CA,CAISO,3900000,6268.56,1.6073,1,30.33,5,2,0.04811
San Diego,CA,CAISO,1400000,2353.68,1.6812,0,29.34,5,1,0.03414
Cleveland,OH,PJM,370000,571.65,1.545,0,20.0,5,1,0.02954
Santa Clara,CA,CAISO,130000,190.24,1.4634,1,41.57,5,2,0.06218
Philadelphia,PA,PJM,1600000,2522.4,1.5765,0,40.66,5,2,0.03785
San Diego,CA,CAISO,1400000,2003.69,1.4312,0,26.51,5,2,0.03963
Los Angeles,CA,CAISO,3900000,6392.58,1.6391,1,36.54,5,2,0.05459
San Diego,CA,CAISO,1400000,2166.06,1.5472,0,38.45,5,3,0.04195
Manassas,VA,PJM,42000,61.57,1.4661,1,42.96,5,2,0.06752
Houston,TX,ERCOT,2300000,3529.09,1.5344,0,31.95,5,2,0.03994
Austin,TX,ERCOT,970000,1547.51,1.5954,0,40.95,5,2,0.04262
San Antonio,TX,ERCOT,1450000,2158.46,1.4886,1,38.4,5,2,0.05958
Houston,TX,ERCOT,2300000,3903.69,1.6973,0,21.13,5,1,0.02803
Indianapolis,IN,MISO,890000,1260.51,1.4163,0,38.38,5,2,0.04033
Santa Clara,CA,CAISO,130000,201.08,1.5468,1,33.27,5,2,0.05312
Hartford,CT,ISONE,120000,167.99,1.3999,0,40.87,5,2,0.05034
Des Moines,IA,MISO,215000,311.74,1.4499,1,33.54,5,2,0.05695
San Antonio,TX,ERCOT,1450000,2369.58,1.6342,1,39.56,5,2,0.06355
Austin,TX,ERCOT,970000,1498.78,1.5451,0,21.1,5,1,0.0326
Houston,TX,ERCOT,2300000,3600.14,1.5653,0,38.15,5,3,0.04687
Des Moines,IA,MISO,215000,307.39,1.4297,1,39.54,5,2,0.05492
Austin,TX,ERCOT,970000,1572.67,1.6213,0,42.53,5,2,0.04483
Baltimore,MD,PJM,580000,891.05,1.5363,0,52.03,5,3,0.04475
Cleveland,OH,PJM,370000,565.68,1.5289,0,30.82,5,2,0.03637
Austin,TX,ERCOT,970000,1447.92,1.4927,0,27.29,5,1,0.03319
Minneapolis,MN,MISO,430000,597.42,1.3893,1,38.86,5,2,0.05396
Des Moines,IA,MISO,215000,314.29,1.4618,1,51.57,5,3,0.06574
San Diego,CA,CAISO,1400000,1995.95,1.4257,0,46.22,5,2,0.04098
Philadelphia,PA,PJM,1600000,2162.84,1.3518,0,42.02,5,2,0.04403
Hartford,CT,ISONE,120000,168.17,1.4014,0,49.54,5,3,0.05313
Boston,MA,ISONE,675000,917.65,1.3595,1,43.95,5,3,0.0659
Cleveland,OH,PJM,370000,509.5,1.377,0,31.69,5,2,0.03952
Austin,TX,ERCOT,970000,1595.99,1.6454,0,32.98,5,2,0.04325
Hartford,CT,ISONE,120000,166.48,1.3873,0,46.06,5,2,0.04386
Cleveland,OH,PJM,370000,539.19,1.4573,0,44.61,5,2,0.04711
Philadelphia,PA,PJM,1600000,2432.3,1.5202,0,38.08,5,2,0.03863
Indianapolis,IN,MISO,890000,1247.63,1.4018,0,48.99,5,3,0.04463
Sacramento,CA,CAISO,525000,861.97,1.6418,0,36.26,5,2,0.04086
Boston,MA,ISONE,675000,997.64,1.478,1,47.31,5,3,0.06667
Ashburn,VA,PJM,50000,65.59,1.3118,1,37.53,5,2,0.05967
Austin,TX,ERCOT,970000,1464.67,1.51,0,59.46,5,3,0.05488
Sacramento,CA,CAISO,525000,873.9,1.6646,0,36.65,5,2,0.0378
Sacramento,CA,CAISO,525000,753.01,1.4343,0,40.93,5,3,0.0419
Santa Clara,CA,CAISO,130000,182.44,1.4034,1,39.53,5,2,0.05988
Hartford,CT,ISONE,120000,160.19,1.3349,0,43.35,5,2,0.04187
Manassas,VA,PJM,42000,64.6,1.5382,1,44.52,5,3,0.07085
San Diego,CA,CAISO,1400000,2063.67,1.4741,0,46.89,5,3,0.04229
Boston,MA,ISONE,675000,1006.61,1.4913,1,49.86,5,3,0.06464
Houston,TX,ERCOT,2300000,3366.33,1.4636,0,45.45,5,2,0.04502
Austin,TX,ERCOT,970000,1472.3,1.5178,0,60.0,5,4,0.05592
Manassas,VA,PJM,42000,59.67,1.4207,1,50.3,5,3,0.06525
Des Moines,IA,MISO,215000,280.28,1.3036,1,35.46,5,2,0.05913
Minneapolis,MN,MISO,430000,590.14,1.3724,1,46.21,5,2,0.06158
Manassas,VA,PJM,42000,60.77,1.447,1,37.73,5,2,0.05375
Richmond,VA,PJM,230000,343.49,1.4935,0,30.88,5,2,0.04095
Los Angeles,CA,CAISO,3900000,5647.82,1.4482,1,38.92,5,2,0.05715
Philadelphia,PA,PJM,1600000,2444.39,1.5277,0,36.56,5,2,0.04336
Ashburn,VA,PJM,50000,66.37,1.3273,1,42.42,5,2,0.05565
Richmond,VA,PJM,230000,340.89,1.4821,0,26.52,5,2,0.03762
Minneapolis,MN,MISO,430000,579.19,1.347,1,32.59,5,1,0.05506
Indianapolis,IN,MISO,890000,1308.83,1.4706,0,20.0,5,1,0.03369
Detroit,MI,MISO,640000,945.2,1.4769,0,29.53,5,2,0.03581
Indianapolis,IN,MISO,890000,1245.79,1.3998,0,30.54,5,2,0.04014
Richmond,VA,PJM,230000,355.37,1.5451,0,44.3,5,3,0.04709
Santa Clara,CA,CAISO,130000,217.9,1.6761,1,35.9,5,2,0.05463
Dallas,TX,ERCOT,1300000,2069.42,1.5919,1,45.19,5,3,0.06051
Houston,TX,ERCOT,2300000,3405.8,1.4808,0,38.86,5,2,0.03893
Manassas,VA,PJM,42000,58.78,1.3995,1,44.31,5,2,0.06202
Hartford,CT,ISONE,120000,157.11,1.3093,0,38.69,5,2,0.04435
Cleveland,OH,PJM,370000,556.25,1.5034,0,30.64,5,1,0.037
Santa Clara,CA,CAISO,130000,187.94,1.4457,1,49.56,5,3,0.06864
Santa Clara,CA,CAISO,130000,219.2,1.6862,1,33.14,5,1,0.05322
Cleveland,OH,PJM,370000,578.3,1.563,0,32.08,5,1,0.03991
Baltimore,MD,PJM,580000,900.67,1.5529,0,39.93,5,2,0.04047
Houston,TX,ERCOT,2300000,3464.79,1.5064,0,20.0,5,0,0.02661
San Diego,CA,CAISO,1400000,2223.65,1.5883,0,48.44,5,3,0.04652
Los Angeles,CA,CAISO,3900000,5935.8,1.522,1,29.43,5,2,0.05079
Dallas,TX,ERCOT,1300000,1992.33,1.5326,1,39.48,5,2,0.05625
San Diego,CA,CAISO,1400000,2109.51,1.5068,0,43.92,5,3,0.0441
San Diego,CA,CAISO,1400000,2313.23,1.6523,0,29.84,5,2,0.03251
Baltimore,MD,PJM,580000,925.47,1.5956,0,28.8,5,2,0.03446
Sacramento,CA,CAISO,525000,837.75,1.5957,0,36.88,5,2,0.04257
Ashburn,VA,PJM,50000,70.75,1.415,1,39.53,5,2,0.06005
Hartford,CT,ISONE,120000,173.96,1.4496,0,36.52,5,2,0.03977
Baltimore,MD,PJM,580000,848.33,1.4626,0,20.0,5,1,0.02836
Indianapolis,IN,MISO,890000,1207.18,1.3564,0,36.86,5,2,0.03979
Hartford,CT,ISONE,120000,162.98,1.3582,0,31.75,5,2,0.04055
San Diego,CA,CAISO,1400000,2213.85,1.5813,0,45.0,5,2,0.0444
Boston,MA,ISONE,675000,892.71,1.3225,1,39.92,5,2,0.05916
Hartford,CT,ISONE,120000,164.9,1.3741,0,45.55,5,3,0.04679
Detroit,MI,MISO,640000,847.21,1.3238,0,24.73,5,1,0.0313
Cleveland,OH,PJM,370000,547.12,1.4787,0,39.79,5,3,0.04456
Baltimore,MD,PJM,580000,907.38,1.5644,0,34.96,5,2,0.03946
Philadelphia,PA,PJM,1600000,2353.11,1.4707,0,32.29,5,2,0.04415
Richmond,VA,PJM,230000,313.53,1.3632,0,30.22,5,2,0.03547
Philadelphia,PA,PJM,1600000,2393.0,1.4956,0,39.98,5,2,0.04362
Minneapolis,MN,MISO,430000,621.72,1.4459,1,47.97,5,3,0.0692
Dallas,TX,ERCOT,1300000,1885.33,1.4503,1,46.86,5,3,0.06845
San Diego,CA,CAISO,1400000,2120.43,1.5146,0,28.18,5,1,0.03529
Providence,RI,ISONE,190000,277.41,1.4601,0,52.43,5,3,0.04509
San Antonio,TX,ERCOT,1450000,2078.35,1.4333,1,35.7,5,2,0.05699
Minneapolis,MN,MISO,430000,568.12,1.3212,1,45.46,5,3,0.06115
Detroit,MI,MISO,640000,926.78,1.4481,0,20.0,5,1,0.02684
San Antonio,TX,ERCOT,1450000,2244.98,1.5483,1,39.48,5,2,0.06263
Detroit,MI,MISO,640000,857.07,1.3392,0,31.4,5,1,0.03315
Manassas,VA,PJM,42000,57.78,1.3758,1,40.66,5,2,0.0562
Houston,TX,ERCOT,2300000,3489.78,1.5173,0,28.05,5,1,0.03633
Boston,MA,ISONE,675000,886.26,1.313,1,46.4,5,2,0.06011
Houston,TX,ERCOT,2300000,3875.21,1.6849,0,38.06,5,2,0.04685
Providence,RI,ISONE,190000,258.04,1.3581,0,37.92,5,2,0.03745
Manassas,VA,PJM,42000,56.27,1.3397,1,41.52,5,2,0.05944
Austin,TX,ERCOT,970000,1574.88,1.6236,0,42.52,5,2,0.04581
Richmond,VA,PJM,230000,346.77,1.5077,0,41.46,5,3,0.04272
Ashburn,VA,PJM,50000,75.76,1.5153,1,41.58,5,2,0.05827
Cleveland,OH,PJM,370000,555.52,1.5014,0,20.0,5,1,0.03147
Austin,TX,ERCOT,970000,1402.54,1.4459,0,39.19,5,2,0.04465
Providence,RI,ISONE,190000,283.82,1.4938,0,37.19,5,2,0.04425
Boston,MA,ISONE,675000,903.51,1.3385,1,36.42,5,2,0.05795
Baltimore,MD,PJM,580000,780.41,1.3455,0,34.37,5,2,0.04327
San Diego,CA,CAISO,1400000,2274.61,1.6247,0,37.1,5,2,0.03574
Indianapolis,IN,MISO,890000,1237.24,1.3902,0,35.92,5,2,0.042
Richmond,VA,PJM,230000,300.25,1.3054,0,35.79,5,2,0.03754
Minneapolis,MN,MISO,430000,623.14,1.4492,1,38.88,5,2,0.05593
Providence,RI,ISONE,190000,267.51,1.4079,0,21.71,5,1,0.03103
Des Moines,IA,MISO,215000,280.96,1.3068,1,43.43,5,2,0.05448
Des Moines,IA,MISO,215000,298.05,1.3863,1,42.43,5,3,0.05617
Baltimore,MD,PJM,580000,817.58,1.4096,0,37.73,5,2,0.04366
Santa Clara,CA,CAISO,130000,188.92,1.4532,1,35.49,5,2,0.05694
Richmond,VA,PJM,230000,316.28,1.3751,0,39.47,5,2,0.04458
Indianapolis,IN,MISO,890000,1244.28,1.3981,0,42.4,5,3,0.04619
Baltimore,MD,PJM,580000,782.84,1.3497,0,44.72,5,2,0.04866
Philadelphia,PA,PJM,1600000,2096.09,1.3101,0,25.29,5,1,0.03189
San Diego,CA,CAISO,1400000,2248.46,1.606,0,32.64,5,2,0.03751
Providence,RI,ISONE,190000,283.19,1.4905,0,37.76,5,2,0.03982
Los Angeles,CA,CAISO,3900000,5843.88,1.4984,1,44.3,5,3,0.06296
Providence,RI,ISONE,190000,255.35,1.3439,0,29.73,5,1,0.04049
Santa Clara,CA,CAISO,130000,195.05,1.5004,1,45.56,5,3,0.06082
Cleveland,OH,PJM,370000,563.9,1.5241,0,42.22,5,2,0.043
Baltimore,MD,PJM,580000,876.77,1.5117,0,38.61,5,2,0.04173
Boston,MA,ISONE,675000,959.93,1.4221,1,31.53,5,2,0.05519
Philadelphia,PA,PJM,1600000,2523.8,1.5774,0,53.52,5,3,0.04623
Santa Clara,CA,CAISO,130000,184.86,1.422,1,41.22,5,2,0.06002
Hartford,CT,ISONE,120000,169.33,1.411,0,41.76,5,2,0.04117
San Diego,CA,CAISO,1400000,2246.49,1.6046,0,42.33,5,2,0.03874
San Diego,CA,CAISO,1400000,2243.61,1.6026,0,20.51,5,1,0.03082
Santa Clara,CA,CAISO,130000,187.98,1.446,1,37.8,5,2,0.0569
Detroit,MI,MISO,640000,878.51,1.3727,0,46.73,5,3,0.04928
Austin,TX,ERCOT,970000,1530.88,1.5782,0,39.78,5,2,0.04701
Ashburn,VA,PJM,50000,76.07,1.5214,1,40.77,5,2,0.0622
Los Angeles,CA,CAISO,3900000,6253.37,1.6034,1,42.94,5,2,0.05652
Baltimore,MD,PJM,580000,920.11,1.5864,0,45.79,5,3,0.04422
Baltimore,MD,PJM,580000,825.68,1.4236,0,62.64,5,4,0.05524
Indianapolis,IN,MISO,890000,1257.43,1.4128,0,44.93,5,3,0.03887
Ashburn,VA,PJM,50000,73.67,1.4735,1,36.64,5,2,0.05712
San Diego,CA,CAISO,1400000,2142.46,1.5303,0,44.37,5,2,0.04728
Sacramento,CA,CAISO,525000,875.43,1.6675,0,36.38,5,2,0.04097
Baltimore,MD,PJM,580000,847.74,1.4616,0,32.78,5,2,0.04155
San Antonio,TX,ERCOT,1450000,2180.93,1.5041,1,39.91,5,2,0.05939
Baltimore,MD,PJM,580000,896.35,1.5454,0,31.79,5,1,0.03784
Philadelphia,PA,PJM,1600000,2518.5,1.5741,0,51.76,5,3,0.06202
Ashburn,VA,PJM,50000,65.92,1.3184,1,36.54,5,2,0.06598
Houston,TX,ERCOT,2300000,3360.06,1.4609,0,45.93,5,3,0.04793
Austin,TX,ERCOT,970000,1443.52,1.4882,0,29.28,5,1,0.02955
San Antonio,TX,ERCOT,1450000,2188.15,1.5091,1,36.34,5,2,0.05967
Detroit,MI,MISO,640000,858.27,1.341,0,45.76,5,3,0.04857
Los Angeles,CA,CAISO,3900000,6047.98,1.5508,1,45.93,5,3,0.06366
Cleveland,OH,PJM,370000,576.71,1.5587,0,37.87,5,2,0.04568
Dallas,TX,ERCOT,1300000,2124.8,1.6345,1,38.95,5,2,0.05153
Providence,RI,ISONE,190000,261.05,1.3739,0,24.99,5,0,0.03565
Houston,TX,ERCOT,2300000,3431.67,1.492,0,36.76,5,2,0.03888
Santa Clara,CA,CAISO,130000,202.9,1.5608,1,38.67,5,3,0.05906
Austin,TX,ERCOT,970000,1540.17,1.5878,0,37.97,5,2,0.04144
Baltimore,MD,PJM,580000,904.91,1.5602,0,33.45,5,1,0.03584
Hartford,CT,ISONE,120000,164.47,1.3706,0,51.8,5,3,0.05129
Philadelphia,PA,PJM,1600000,2352.63,1.4704,0,55.66,5,4,0.05609
Des Moines,IA,MISO,215000,320.45,1.4905,1,39.97,5,2,0.0599
Hartford,CT,ISONE,120000,158.97,1.3248,0,51.57,5,3,0.054
Manassas,VA,PJM,42000,65.17,1.5516,1,42.02,5,2,0.0595
Indianapolis,IN,MISO,890000,1187.4,1.3342,0,32.99,5,1,0.03404
Indianapolis,IN,MISO,890000,1288.69,1.448,0,31.61,5,1,0.02949
Austin,TX,ERCOT,970000,1468.45,1.5139,0,59.78,5,3,0.05244
Providence,RI,ISONE,190000,274.93,1.447,0,53.71,5,3,0.05278
Providence,RI,ISONE,190000,253.4,1.3337,0,62.12,5,3,0.05363
Manassas,VA,PJM,42000,65.18,1.5518,1,40.52,5,3,0.05972
Richmond,VA,PJM,230000,327.38,1.4234,0,45.48,5,2,0.0448
Hartford,CT,ISONE,120000,172.06,1.4338,0,25.66,5,1,0.03421
Providence,RI,ISONE,190000,267.92,1.4101,0,42.22,5,2,0.04113
Los Angeles,CA,CAISO,3900000,6077.56,1.5583,1,48.49,5,3,0.06364
Houston,TX,ERCOT,2300000,3676.75,1.5986,0,44.96,5,3,0.04911
Ashburn,VA,PJM,50000,75.1,1.502,1,49.1,5,3,0.06597
Manassas,VA,PJM,42000,59.47,1.4159,1,42.43,5,2,0.05681
Indianapolis,IN,MISO,890000,1174.97,1.3202,0,34.96,5,2,0.0352
Hartford,CT,ISONE,120000,173.51,1.4459,0,20.0,5,1,0.02314
Santa Clara,CA,CAISO,130000,187.04,1.4388,1,41.31,5,2,0.0597
Sacramento,CA,CAISO,525000,868.05,1.6534,0,44.31,5,2,0.04518
Baltimore,MD,PJM,580000,899.71,1.5512,0,35.84,5,2,0.03487
Minneapolis,MN,MISO,430000,566.12,1.3165,1,44.18,5,3,0.06131
Philadelphia,PA,PJM,1600000,2402.25,1.5014,0,31.82,5,2,0.03745
Ashburn,VA,PJM,50000,74.36,1.4872,1,42.56,5,2,0.0621
Philadelphia,PA,PJM,1600000,2317.44,1.4484,0,46.88,5,3,0.04871
Santa Clara,CA,CAISO,130000,203.28,1.5637,1,37.54,5,2,0.05786
Dallas,TX,ERCOT,1300000,2016.6,1.5512,1,31.93,5,2,0.05613
Cleveland,OH,PJM,370000,568.44,1.5363,0,59.91,5,3,0.05186
Cleveland,OH,PJM,370000,589.58,1.5935,0,31.16,5,2,0.04032
Indianapolis,IN,MISO,890000,1188.26,1.3351,0,47.12,5,3,0.04989
Austin,TX,ERCOT,970000,1432.91,1.4772,0,41.11,5,2,0.03754
Cleveland,OH,PJM,370000,583.58,1.5773,0,47.34,5,3,0.04836
Baltimore,MD,PJM,580000,844.55,1.4561,0,35.51,5,2,0.04348
Santa Clara,CA,CAISO,130000,188.06,1.4466,1,43.69,5,2,0.06281
