State,Year,RegionID,RegionName,RegionType,StateName,Metro,CountyName,Date,Avg_Home_Value,HomeValue_Pct_Change,Company,Project,Location,AnnouncementDate,Is_Post_Announcement
MA,2011,35536,Gosnold,city,MA,"Vineyard Haven, MA",Dukes County,2011-12-31,137776.07222210328,-10.9593506737228,,,,,0
MA,2012,35536,Gosnold,city,MA,"Vineyard Haven, MA",Dukes County,2012-12-31,787897.960611567,471.8685022036543,,,,,0
MA,2013,35536,Gosnold,city,MA,"Vineyard Haven, MA",Dukes County,2013-12-31,856036.3665877869,8.648125694262587,,,,,0
MA,2014,35536,Gosnold,city,MA,"Vineyard Haven, MA",Dukes County,2014-12-31,900827.0726351038,5.232336825344852,,,,,0
MA,2015,35536,Gosnold,city,MA,"Vineyard Haven, MA",Dukes County,2015-12-31,942944.0230873126,4.675364643405766,,,,,0
MA,2016,35536,Gosnold,city,MA,"Vineyard Haven, MA",Dukes County,2016-12-31,868890.9029321527,-7.853395147752352,,,,,0
MA,2017,35536,Gosnold,city,MA,"Vineyard Haven, MA",Dukes County,2017-12-31,936113.3250592208,7.736577963956082,,,,,0
MA,2018,35536,Gosnold,city,MA,"Vineyard Haven, MA",Dukes County,2018-12-31,948098.383056864,1.2802999035277152,,,,,0
MA,2019,35536,Gosnold,city,MA,"Vineyard Haven, MA",Dukes County,2019-12-31,944019.927656226,-0.4301721713192097,,,,,0
MA,2020,35536,Gosnold,city,MA,"Vineyard Haven, MA",Dukes County,2020-12-31,1059764.5967590504,12.260829004975626,,,,,0
MA,2021,35536,Gosnold,city,MA,"Vineyard Haven, MA",Dukes County,2021-12-31,1230866.0867732563,16.145235511496114,,,,,0
MA,2022,35536,Gosnold,city,MA,"Vineyard Haven, MA",Dukes County,2022-12-31,1410521.3400470263,14.59584070146416,,,,,0
MA,2023,35536,Gosnold,city,MA,"Vineyard Haven, MA",Dukes County,2023-12-31,1455836.3599373514,3.2126433400018195,,,,,0
MA,2024,35536,Gosnold,city,MA,"Vineyard Haven, MA",Dukes County,2024-12-31,1362891.1896693704,-6.384314393135549,,,,,0
MA,2025,35536,Gosnold,city,MA,"Vineyard Haven, MA",Dukes County,2025-09-30,1270808.9294538936,-6.756391186138311,,,,,0
MD,2001,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2001-12-31,294287.16401003633,11.560529604333649,,,,,0
MD,2002,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2002-12-31,342911.2702935401,16.522673167575007,,,,,0
MD,2003,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2003-12-31,418707.05927655427,22.10361558490954,,,,,0
MD,2004,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2004-12-31,491894.71390830894,17.47944129678849,,,,,0
MD,2005,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2005-12-31,598162.8181449878,21.603831314293732,,,,,0
MD,2006,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2006-12-31,605059.8502067149,1.153035904691646,,,,,0
MD,2007,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2007-12-31,587184.72399475,-2.9542740616251506,,,,,0
MD,2008,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2008-12-31,558845.8037609109,-4.82623594855176,,,,,0
MD,2009,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2009-12-31,495348.88864158903,-11.36215297529326,,,,,0
MD,2010,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2010-12-31,473977.18433145946,-4.3144750700335415,,,,,0
MD,2011,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2011-12-31,451483.866893444,-4.745654048673698,,,,,0
MD,2012,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2012-12-31,439072.54344734334,-2.7490070756016283,,,,,0
MD,2013,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2013-12-31,458432.9365274464,4.409383681360812,,,,,0
MD,2014,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2014-12-31,460981.2583121541,0.5558766793701153,,,,,0
MD,2015,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2015-12-31,462983.7500969314,0.4343976568829122,,,,,0
MD,2016,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2016-12-31,472134.9622307147,1.9765730723523944,,,,,0
MD,2017,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2017-12-31,491282.8464894046,4.055595495029896,,,,,0
MD,2018,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2018-12-31,520269.2066758222,5.900136834320091,,,,,0
MD,2019,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2019-12-31,522250.3275426935,0.3807876463666426,,,,,0
MD,2020,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2020-12-31,554589.5319477277,6.192280349003787,,,,,0
MD,2021,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2021-12-31,600516.9459617132,8.281334458782098,,,,,0
MD,2022,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2022-12-31,313487.92146011087,-47.79698998201164,,,,,0
MD,2023,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2023-12-31,327263.37234537,4.394252518916253,,,,,0
MD,2024,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2024-12-31,338530.4508474283,3.44281684238339,,,,,0
MD,2025,4769,Fort Howard,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,2025-09-30,343341.2730533972,1.4210899474260463,,,,,0
ME,2001,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2001-12-31,227228.2922484251,2.626156410485581,,,,,0
ME,2002,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2002-12-31,239119.34148218812,5.233084804757815,,,,,0
ME,2003,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2003-12-31,266248.0185394057,11.34524580448395,,,,,0
ME,2004,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2004-12-31,315307.24508686614,18.42613771046693,,,,,0
ME,2005,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2005-12-31,271978.64445814845,-13.741707906769095,,,,,0
ME,2006,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2006-12-31,270704.56335264485,-0.4684489504835576,,,,,0
ME,2007,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2007-12-31,266159.6002721996,-1.6789384797051057,,,,,0
ME,2008,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2008-12-31,262721.42235379573,-1.2917730244889405,,,,,0
ME,2009,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2009-12-31,242417.784733479,-7.72820025044425,,,,,0
ME,2010,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2010-12-31,263804.003873575,8.82205039684223,,,,,0
ME,2011,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2011-12-31,247755.7741074456,-6.083391279315197,,,,,0
ME,2012,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2012-12-31,250315.42094524976,1.033133071075909,,,,,0
ME,2013,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2013-12-31,253631.3182485009,1.324687584460249,,,,,0
ME,2014,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2014-12-31,243316.23720249813,-4.066958732555392,,,,,0
ME,2015,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2015-12-31,251833.30438081457,3.500410525923181,,,,,0
ME,2016,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2016-12-31,226702.7264433304,-9.97905261151737,,,,,0
ME,2017,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2017-12-31,245394.4166802063,8.245022250117628,,,,,0
ME,2018,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2018-12-31,258113.8761551962,5.183271749644436,,,,,0
ME,2019,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2019-12-31,136661.28632488844,-47.053878559121685,,,,,0
ME,2020,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2020-12-31,571840.5803269901,318.43640997754005,,,,,0
ME,2021,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2021-12-31,687274.0985616833,20.186311046460897,,,,,0
ME,2022,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2022-12-31,677081.4551157345,-1.483053626970643,,,,,0
ME,2023,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2023-12-31,149633.0402257256,-77.90028967782781,,,,,0
ME,2024,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2024-12-31,366045.0796717536,144.6285119379814,,,,,0
ME,2025,396947,Beaver Cove Plantation,city,ME,"Portland-South Portland, ME",Piscataquis County,2025-09-30,381172.77169318526,4.132740162768256,,,,,0
MI,2001,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2001-12-31,239393.73786250703,19.381434053443925,,,,,0
MI,2002,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2002-12-31,255520.23641667064,6.736391142956988,,,,,0
MI,2003,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2003-12-31,277513.44017250376,8.607225816733099,,,,,0
MI,2004,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2004-12-31,298905.6600163194,7.708534703947367,,,,,0
MI,2005,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2005-12-31,339609.1751171556,13.61751232767352,,,,,0
MI,2006,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2006-12-31,355841.4065444852,4.779679884010779,,,,,0
MI,2007,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2007-12-31,370726.143289584,4.18296928669486,,,,,0
MI,2008,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2008-12-31,359313.5727478101,-3.0784369401375744,,,,,0
MI,2009,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2009-12-31,323351.5398587161,-10.008537282373842,,,,,0
MI,2010,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2010-12-31,439458.4769204616,35.907340077142294,,,,,0
MI,2011,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2011-12-31,466276.52913315286,6.102522450043701,,,,,0
MI,2012,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2012-12-31,432694.1440805046,-7.202246511331101,,,,,0
MI,2013,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2013-12-31,425253.69848923385,-1.7195623497706536,,,,,0
MI,2014,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2014-12-31,103066.74823335778,-75.76346811338382,,,,,0
MI,2015,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2015-12-31,109018.41581120236,5.774575874237486,,,,,0
MI,2016,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2016-12-31,113412.53630683456,4.030622223718527,,,,,0
MI,2017,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2017-12-31,121908.8005485182,7.491468331769968,,,,,0
MI,2018,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2018-12-31,122218.58578356098,0.2541122820082897,,,,,0
MI,2019,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2019-12-31,129731.4743079702,6.147091685150019,,,,,0
MI,2020,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2020-12-31,129890.19039633636,0.1223420062192337,,,,,0
MI,2021,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2021-12-31,148459.78530813838,14.29637977674856,,,,,0
MI,2022,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2022-12-31,167036.28073187076,12.512813072695472,,,,,0
MI,2023,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2023-12-31,176221.41242698496,5.498884227348366,,,,,0
MI,2024,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2024-12-31,170547.71805807095,-3.2196395947426737,,,,,0
MI,2025,51728,Dollar Bay,city,MI,"Houghton, MI",Houghton County,2025-09-30,162480.86682762185,-4.729967262125645,,,,,0
MN,2001,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2001-12-31,95722.9174952252,10.025357213262344,,,,,0
MN,2002,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2002-12-31,103096.87411522784,7.703439064496176,,,,,0
MN,2003,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2003-12-31,111111.03778444108,7.773430317834951,,,,,0
MN,2004,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2004-12-31,43442.85678429486,-60.90140309140539,,,,,0
MN,2005,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2005-12-31,81719.73519413384,88.10856661635695,,,,,0
MN,2006,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2006-12-31,83146.17789286042,1.7455302508481152,,,,,0
MN,2007,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2007-12-31,81969.34407480362,-1.4153793329781506,,,,,0
MN,2008,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2008-12-31,79587.74445639564,-2.9054759987277468,,,,,0
MN,2009,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2009-12-31,74880.99470062378,-5.9139127360878785,,,,,0
MN,2010,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2010-12-31,70501.69633397902,-5.848344275010375,,,,,0
MN,2011,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2011-12-31,67971.79814861402,-3.5884217216284098,,,,,0
MN,2012,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2012-12-31,56784.16351139625,-16.459230065912113,,,,,0
MN,2013,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2013-12-31,41571.30226560398,-26.790675965032285,,,,,0
MN,2014,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2014-12-31,45531.89929872239,9.527238304476684,,,,,0
MN,2015,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2015-12-31,54461.26812164226,19.61123730933496,,,,,0
MN,2016,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2016-12-31,59591.36856624781,9.419722715870638,,,,,0
MN,2017,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2017-12-31,60977.69752637961,2.3263922166691264,,,,,0
MN,2018,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2018-12-31,232625.9960126755,281.49357133735487,,,,,0
MN,2019,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2019-12-31,245504.93121921993,5.5363267335963195,,,,,0
MN,2020,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2020-12-31,264635.63943430106,7.792392649742208,,,,,0
MN,2021,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2021-12-31,290582.83179281367,9.80487451122558,,,,,0
MN,2022,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2022-12-31,305392.12134957395,5.096408987892076,,,,,0
MN,2023,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2023-12-31,317418.6485069725,3.938060714942959,,,,,0
MN,2024,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2024-12-31,326369.8611625055,2.820002132085331,,,,,0
MN,2025,48235,Vermillion,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2025-09-30,332396.1216086909,1.846451269954974,,,,,0
MO,2001,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2001-12-31,71574.71544281795,8.236245517272511,,,,,0
MO,2002,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2002-12-31,77885.61875755752,8.817224456563078,,,,,0
MO,2003,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2003-12-31,85007.22196881835,9.143669042970526,,,,,0
MO,2004,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2004-12-31,85281.84763266802,0.3230615675811732,,,,,0
MO,2005,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2005-12-31,86754.564394051,1.726881865559915,,,,,0
MO,2006,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2006-12-31,95622.1622577005,10.221477020357872,,,,,0
MO,2007,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2007-12-31,94190.5524989636,-1.497152673538937,,,,,0
MO,2008,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2008-12-31,88046.71771727671,-6.522771784096381,,,,,0
MO,2009,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2009-12-31,81892.641464926,-6.989557830096316,,,,,0
MO,2010,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2010-12-31,75270.92915870773,-8.085845306448313,,,,,0
MO,2011,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2011-12-31,68793.48459915807,-8.605506311596155,,,,,0
MO,2012,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2012-12-31,64895.85485120269,-5.665696062157433,,,,,0
MO,2013,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2013-12-31,69379.10794275586,6.908381285418996,,,,,0
MO,2014,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2014-12-31,76349.73909144134,10.047161682212602,,,,,0
MO,2015,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2015-12-31,87243.44510342779,14.268164032544297,,,,,0
MO,2016,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2016-12-31,100814.6945114192,15.555609240215816,,,,,0
MO,2017,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2017-12-31,95855.38577253636,-4.919232025566577,,,,,0
MO,2018,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2018-12-31,104782.06403747904,9.312651754514413,,,,,0
MO,2019,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2019-12-31,101922.0056868459,-2.7295304562908074,,,,,0
MO,2020,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2020-12-31,113415.45051761605,11.276705902043972,,,,,0
MO,2021,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2021-12-31,115259.30870999928,1.6257557360730646,,,,,0
MO,2022,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2022-12-31,211324.47648451608,83.34699283701559,,,,,0
MO,2023,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2023-12-31,215968.389487658,2.1975272719921612,,,,,0
MO,2024,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2024-12-31,228648.0646459998,5.871079183588779,,,,,0
MO,2025,42326,Houston Lake,city,MO,"Kansas City, MO-KS",Platte County,2025-09-30,233394.09802277497,2.075693657903077,,,,,0
MS,2004,39180,Jumpertown,city,MS,"Tupelo, MS",Prentiss County,2004-12-31,112583.53137248168,2.5450372083654083,,,,,0
MS,2005,39180,Jumpertown,city,MS,"Tupelo, MS",Prentiss County,2005-12-31,122151.6722807609,8.498703843835841,,,,,0
MS,2006,39180,Jumpertown,city,MS,"Tupelo, MS",Prentiss County,2006-12-31,131335.68830783013,7.518534830992829,,,,,0
MS,2007,39180,Jumpertown,city,MS,"Tupelo, MS",Prentiss County,2007-12-31,133194.7140507586,1.4154764534154651,,,,,0
MS,2008,39180,Jumpertown,city,MS,"Tupelo, MS",Prentiss County,2008-12-31,71263.5942866162,-46.49667984612464,,,,,0
MS,2009,39180,Jumpertown,city,MS,"Tupelo, MS",Prentiss County,2009-12-31,89134.97653855286,25.077856977097547,,,,,0
MS,2010,39180,Jumpertown,city,MS,"Tupelo, MS",Prentiss County,2010-12-31,135880.58539391,52.44362052997078,,,,,0
MS,2011,39180,Jumpertown,city,MS,"Tupelo, MS",Prentiss County,2011-12-31,133877.00018575796,-1.4745191171673055,,,,,0
MS,2012,39180,Jumpertown,city,MS,"Tupelo, MS",Prentiss County,2012-12-31,136125.7505688126,1.6797137521265215,,,,,0
MS,2013,39180,Jumpertown,city,MS,"Tupelo, MS",Prentiss County,2013-12-31,137160.7912433022,0.7603562662939156,,,,,0
MS,2014,39180,Jumpertown,city,MS,"Tupelo, MS",Prentiss County,2014-12-31,92802.50223182492,-32.340356605841144,,,,,0
MS,2015,39180,Jumpertown,city,MS,"Tupelo, MS",Prentiss County,2015-12-31,99253.45945091116,6.951275088436137,,,,,0
MS,2016,39180,Jumpertown,city,MS,"Tupelo, MS",Prentiss County,2016-12-31,89957.93099315952,-9.365445304552866,,,,,0
MS,2017,39180,Jumpertown,city,MS,"Tupelo, MS",Prentiss County,2017-12-31,91709.58867176874,1.9471964942617603,,,,,0
MS,2018,39180,Jumpertown,city,MS,"Tupelo, MS",Prentiss County,2018-12-31,95680.5938430118,4.32997817213574,,,,,0
MS,2019,39180,Jumpertown,city,MS,"Tupelo, MS",Prentiss County,2019-12-31,94935.7588397271,-0.7784598457935776,,,,,0
